"시도별","요양기관종별","입원·외래별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"경상북도","요양병원","치과입원","요양급여비용[천원]","천원","","","","","","","-","","-","-","-","-","198","20657","20371","26236",
"경상북도","요양병원","치과입원","급여비[천원]","천원","","","","","","","-","","-","-","-","-","149","14782","14702","19161",
"경상북도","요양병원","치과외래","청구건수[건]","건","","","","","","","-","","-","-","-","-","341","606","493","520",
"경상북도","요양병원","치과외래","내원일수[일]","일","","","","","","","-","","-","-","-","-","341","606","493","520",
"경상북도","요양병원","치과외래","요양급여비용[천원]","천원","","","","","","","-","","-","-","-","-","9663","24811","21464","31146",
"경상북도","요양병원","치과외래","급여비[천원]","천원","","","","","","","-","","-","-","-","-","5821","15939","13433","19921",
"경상북도","정신병원","계","청구건수[건]","건","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","계","내원일수[일]","일","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","계","요양급여비용[천원]","천원","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","계","급여비[천원]","천원","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과입원","청구건수[건]","건","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과입원","내원일수[일]","일","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과입원","요양급여비용[천원]","천원","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과입원","급여비[천원]","천원","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과외래","청구건수[건]","건","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과외래","내원일수[일]","일","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과외래","요양급여비용[천원]","천원","","","","","","","","","","","","","","","","-",
"경상북도","정신병원","치과외래","급여비[천원]","천원","","","","","","","","","","","","","","","","-",
"경상북도","치과병원","계","청구건수[건]","건","28436","35836","37896","43923","62580","53990","90811","125869","129008","148257","160170","179400","206486","215442","205493","225157",
"경상북도","치과병원","계","내원일수[일]","일","52647","61726","62737","68129","93282","79494","91005","125859","128962","148068","159497","178283","205119","213924","204043","223471",
"경상북도","치과병원","계","요양급여비용[천원]","천원","1293660","1607103","1643281","1787458","2528078","2370343","2798910","4188111","4882637","6273841","8027200","10201553","12065665","13825931","13437219","14869503",
"경상북도","치과병원","계","급여비[천원]","천원","776300","965821","996583","1085458","1536893","1438965","1696907","2531933","2941977","3738296","4673365","5909713","7459337","8879880","8614118","9504540",
"경상북도","치과병원","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","치과병원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","치과병원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","치과병원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","치과병원","치과외래","청구건수[건]","건","28436","35836","37896","43923","62580","53990","90811","125869","129008","148257","160170","179400","206486","215442","205493","225157",
"경상북도","치과병원","치과외래","내원일수[일]","일","52647","61726","62737","68129","93282","79494","91005","125859","128962","148068","159497","178283","205119","213924","204043","223471",
"경상북도","치과병원","치과외래","요양급여비용[천원]","천원","1293660","1607103","1643281","1787458","2528078","2370343","2798910","4188111","4882637","6273841","8027200","10201553","12065665","13825931","13437219","14869503",
"경상북도","치과병원","치과외래","급여비[천원]","천원","776300","965821","996583","1085458","1536893","1438965","1696907","2531933","2941977","3738296","4673365","5909713","7459337","8879880","8614118","9504540",
"경상북도","치과의원","계","청구건수[건]","건","1596380","1944931","2323219","2345903","2289353","2322318","2335937","2448605","2634051","2734638","2833855","2841977","2874667","3023770","2852609","2916526",
"경상북도","치과의원","계","내원일수[일]","일","2423493","2424265","2323212","2345900","2289340","2322121","2335694","2447303","2629630","2728691","2822404","2827472","2857392","3002297","2827186","2891744",
"경상북도","치과의원","계","요양급여비용[천원]","천원","49934932","51024528","50454331","52567878","55422726","59100056","65779279","82477685","103107179","124072079","154995707","170419290","182719579","206862268","199999559","210214779",
"경상북도","치과의원","계","급여비[천원]","천원","35268126","36105374","35851676","37402452","39444762","42012264","45975102","56130252","68941068","80460823","96738517","105851771","126263273","146858650","141979011","149185506",
"경상북도","치과의원","치과입원","청구건수[건]","건","-","-","-","1","-","-","-","","-","-","1","1","-","-","-","2",
"경상북도","치과의원","치과입원","내원일수[일]","일","-","-","-","1","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","치과의원","치과입원","요양급여비용[천원]","천원","-","-","-","10","-","-","-","","-","-","66","14","-","-","-","43",
"경상북도","치과의원","치과입원","급여비[천원]","천원","-","-","-","8","-","-","-","","-","-","53","11","-","-","-","34",
"경상북도","치과의원","치과외래","청구건수[건]","건","1596380","1944931","2323219","2345902","2289353","2322318","2335937","2448605","2634051","2734638","2833854","2841976","2874667","3023770","2852609","2916524",
"경상북도","치과의원","치과외래","내원일수[일]","일","2423493","2424265","2323212","2345899","2289340","2322121","2335694","2447303","2629630","2728691","2822404","2827472","2857392","3002297","2827186","2891744",
"경상북도","치과의원","치과외래","요양급여비용[천원]","천원","49934932","51024528","50454331","52567868","55422726","59100056","65779279","82477685","103107179","124072079","154995641","170419276","182719579","206862268","199999559","210214736",
"경상북도","치과의원","치과외래","급여비[천원]","천원","35268126","36105374","35851676","37402443","39444762","42012264","45975102","56130252","68941068","80460823","96738464","105851760","126263273","146858650","141979011","149185471",
"경상북도","보건기관","계","청구건수[건]","건","80360","75132","74435","75887","62369","48320","36864","3662","2435","3189","2942","1957","2154","1781","1256","853",
"경상북도","보건기관","계","내원일수[일]","일","80360","75132","74435","75887","62369","48320","36864","3662","2435","3189","2921","1951","2154","1781","1256","853",
"경상북도","보건기관","계","요양급여비용[천원]","천원","397032","395090","366253","375462","315770","251723","207886","75138","47794","57757","60425","37329","42441","34258","26126","18267",
"경상북도","보건기관","계","급여비[천원]","천원","307226","306997","287475","297038","249264","199003","164036","53801","34348","41741","43270","27087","31333","25425","19319","13509",
"경상북도","보건기관","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","보건기관","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","보건기관","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","보건기관","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"경상북도","보건기관","치과외래","청구건수[건]","건","80360","75132","74435","75887","62369","48320","36864","3662","2435","3189","2942","1957","2154","1781","1256","853",
"경상북도","보건기관","치과외래","내원일수[일]","일","80360","75132","74435","75887","62369","48320","36864","3662","2435","3189","2921","1951","2154","1781","1256","853",
"경상북도","보건기관","치과외래","요양급여비용[천원]","천원","397032","395090","366253","375462","315770","251723","207886","75138","47794","57757","60425","37329","42441","34258","26126","18267",
